1,COO,11.5
836,CN1C(=O)CC(O)(N(CC(=O)O)CC(=O)O)N(C)C1=O,2.05
837,O=S(O)CCCCc1ccccc1,2.23
838,C[Si](C)(C)c1cccc(C(=O)O)c1,4.121
839,C[Si](C)(C)c1ccc(C(=O)O)cc1,4.229
840,Nc1c(C(=O)O)ncn1C1CCCCC1,3.18
841,O=C(O)CN(CC(=O)O)C1(C(=O)O)CCCC1,1.61
842,CCOC(=O)NCc1c(NC(=O)OCC)nnn1C,12.94
843,O=C(O)CN(CC(=O)O)C1CCCCC1O,2.32
844,O=C(O)CN(CC(=O)O)CC1CCCCO1,1.88
845,CCCCCCCCCC([N+](=O)[O-])[N+](=O)[O-],5.48
846,O=C1NC(=S)SC1=Cc1ccccc1,7.58
847,CC1=NOC(=O)C1=NNc1ccccc1Cl,6.5
848,CC1=NOC(=O)C1=NNc1cccc(Cl)c1,6.6
849,CC1=NOC(=O)C1=NNc1ccc(Cl)cc1,6.6
850,O=C(O)CN(CC(=O)O)c1ccccc1S,2.85
851,Cc1cc2sc(C)cc2c(C)[nH+]1.[Cl-],6.77
852,O=C(O)c1cccc2ccccc12,3.55
853,O=C(O)c1ccc2ccccc2c1,1.166
854,CCc1oc2cccc(O)c2c1C,9.89
855,CCc1ccc(O)c2cc(C)oc12,9.61
856,Cc1oc2c(O)ccc(C)c2c1C,9.37
857,Cc1cc(O)c2oc(C)c(C)c2c1,9.11
858,O=C(O)c1ccc(C2CCC2)cc1,4.35
859,CC(=O)C(C)C(=O)c1ccccc1,11.13
860,CC(=O)C(C(C)=O)c1ccccc1,9.32
861,CCOC(=O)CC(=O)c1ccccc1,10.53
862,CC(CC(=O)O)(C(=O)O)c1ccccc1,3.58
863,CC(C)(C)c1cccc(C(=O)O)c1,6.23
864,CC(C)(C)c1ccc(C(=O)O)cc1,4.433
865,Cc1cc(C)c(C)c(C(=O)O)c1C,3.365
866,O=C(O)CCCCc1ccccc1,4.88
867,CCCCc1ccc(O)c(C)c1,10.69
868,Cc1ccc(O)c(C(C)(C)C)c1,11.72
869,Cc1cccc(C(C)(C)C)c1O,10.96
870,Cc1cc(C(C)(C)C)ccc1O,10.59
871,Cc1cc(C)c(C(C)C)cc1O,10.76
872,Cc1cc(C)c(O)c(C(C)C)c1,11.18
873,Cc1cc(C(C)C)cc(C)c1O,10.9
874,Cc1cc(O)c(C(C)C)cc1C,10.79
875,CCC(C)C(=O)CC(=O)C(C)(C)C,11.57
876,O=c1[nH]c2cc3ccccc3cc2[nH]1,11.62
877,Nc1nc2[nH]nc(-c3ccccc3)nc-2c(=O)n1,1
878,S=c1[nH]c2cc3ccccc3cc2[nH]1,9.84
879,O=C(NO)c1cccc2ccccc12,7.7
880,O=c1nc(Cc2ccccc2)[nH]c(O)c1[N+](=O)[O-],3.49
881,O=c1cc(O)[nH]c(Cc2ccccc2)n1,5.78
882,NC(=O)C1C(=O)NC(=O)C1c1ccccc1,7.62
883,CC1(c2ccc([N+](=O)[O-])cc2)CC(=O)NC1=O,8.48
884,CC1(c2ccccc2)CC(=O)NC1=O,8.8
885,CCOC(=O)CC(=O)c1ccc(Cl)cc1,10.17
886,CCOC(=O)CC(=O)c1ccc(Br)cc1,10.14
887,CCOC(=O)CC(=O)c1ccc([N+](=O)[O-])cc1,9.13
888,O=C(O)CN(CC(=O)O)c1ccccc1C(=O)O,2.33
889,CC(CC(=O)O)(C(=O)O)c1ccc([N+](=O)[O-])cc1,3.28
890,COC(=O)CC(C(=O)O)c1ccc([N+](=O)[O-])cc1,3.69
891,COC(=O)C(CC(=O)O)c1ccc([N+](=O)[O-])cc1,4.07
892,O=c1[nH]c2ccc3c(c2[nH]1)CCCC3,13
893,O=c1[nH]c2cc3c(cc2[nH]1)CCCC3,12.21
894,CC(=O)C(C(C)=O)C1NC(=O)Nc2nccnc21,8.02
895,CCOC(=O)c1n[nH]c2c(c1=O)c(=O)n(C)c(=O)n2C,7.32
896,O=C(O)CN(CC(=O)O)Cc1cc([N+](=O)[O-])ccc1O,2.4
897,S=c1[nH]c2cc3c(cc2[nH]1)CCCC3,10.43
898,COc1ccccc1N(CC(=O)O)CC(=O)O,2.69
899,CCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,9.86
900,O=C(O)CN(CC(=O)O)C1(C(=O)O)CCCCC1,1.63
901,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,8.027
902,O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O,2
903,O=c1cc(-c2ccccc2)cc(Cl)[nH]1,-0.1
904,COc1ccc(C=C2SC(=S)NC2=O)cc1,7.76
905,O=[N+]([O-])c1ccc(Nc2ccc(S(=O)(=O)O)cc2)nc1,14.21
906,Oc1ccccc1-c1ccccc1,10.01
907,O=C(O)Cc1cccc2ccccc12,4.22
908,Oc1ccccc1-c1ccccc1O,7.56
909,Cc1ccc2ccccc2c1C(=O)O,2.854
910,Oc1ccc(-c2ccc(O)cc2O)c(O)c1,7.44
911,CCOC(=O)CC(=O)c1ccc(C)cc1,10.73
912,CC(CC(=O)O)(Cc1ccccc1)C(=O)O,4.14
913,CCC(CC(=O)O)(C(=O)O)c1ccccc1,3.47
914,COC(=O)C(C)(CC(=O)O)c1ccccc1,4.46
915,COC(=O)CC(C)(C(=O)O)c1ccccc1,4.15
916,CCOC(=O)CC(=O)c1ccc(OC)cc1,11.12
917,CCCC(=O)c1c(O)oc(CCC)cc1=O,5.47
918,CCCCc1cc(C)c(O)cc1C,10.74
919,Cc1cc(C)c(O)c(C(C)(C)C)c1,12.04
920,CC(C)c1cccc(C(C)C)c1O,11.1
921,CCCc1ccc(O)c(CCC)c1,10.91
922,CCCc1cccc(CCC)c1O,11.25
923,CCc1c(O)ccc(C(C)C)c1C,10.85
924,CCc1cc(C(C)C)c(O)cc1C,10.01
925,CCCCCCc1ccccc1O,10.66
926,O=C(O)C1(OC2(C(=O)O)CCCC2)CCCC1,3.3
927,CCCCCCCCCCCC(=O)O,5.3
928,O=c1cnc2c(=O)[nH]c(=O)n(-c3ccccc3)c2[nH]1,2.95
929,CC1(c2ccccc2)C(=O)NC(=O)C1C#N,6.2
930,O=c1[nH]c(=O)c2ncn(Cc3ccccc3)c2[nH]1,5.81
931,S=P(S)(c1ccccc1)c1ccccc1,1.75
932,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,7.516
933,CC1(c2ccccc2)C(=O)NC(=O)C1C(N)=O,7.69
934,CC1(Cc2ccccc2)CC(=O)NC1=O,9.3
935,CCC1(c2ccccc2)CC(=O)NC1=O,8.76
936,O=C(O)CCC(NC(=O)c1ccccc1)C(=O)O,3.49
937,O=C(O)CN(CC(=O)O)C(C(=O)O)c1ccccc1,1.45
938,CCC(CC(=O)O)(C(=O)O)c1ccc([N+](=O)[O-])cc1,3.3
939,COC(=O)C(C)(CC(=O)O)c1ccc([N+](=O)[O-])cc1,4.27
940,COC(=O)CC(C)(C(=O)O)c1ccc([N+](=O)[O-])cc1,3.7
941,CC(CC(=O)O)(Cc1ccc([N+](=O)[O-])cc1)C(=O)O,4.01
942,CCc1cc2c(O)ccc(CC)c2s1,9.56
943,CCc1ccc(O)c2sc(C)c(C)c12,8.99
944,Cn1c(=S)[nH]c2cc3c(cc21)CCCC3,10.78
945,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,8.435
946,CCNc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C,4.05
947,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N(C)C,3.92
948,O=C(O)CN(CC(=O)O)C1(C(=O)O)CCCCCC1,1.6
949,O=C(O)CN(CCCCN(CC(=O)O)CC(=O)O)CC(=O)O,1.9
950,O=C1NC(=S)SC1=C/C=C/c1ccccc1,7.68
951,S=P(S)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.79
952,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccccc2)c1,7.5
953,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccc2)cc1,7.42
954,O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccccc2)c1,6.94
955,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,6.2
956,O=S(=O)(Nc1ccccc1)c1ccccc1,8.31
957,S=P(S)(Oc1ccccc1)Oc1ccccc1,1.81
958,O=P(S)(Oc1ccccc1)Oc1ccccc1,1.5
959,CN(C)c1ccc(C=C2SC(=S)NC2=O)cc1,8.2
960,Nc1ccc(NS(=O)(=O)c2ccccc2)cc1,9.05
961,O=C(O)CN(CC(=O)O)C(C(=O)O)c1ccc(Cl)cc1,1.55
962,O=C(O)CN(CCSSCCN(CC(=O)O)CC(=O)O)CC(=O)O,2
963,OP(=S)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.6
964,O=S(=O)(Nc1ccccc1)c1ccc(Cl)cc1,7.98
965,O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,7.93
966,Cc1cc2ccccc2c(C(=O)O)c1C,2.629
967,COc1ccccc1-c1ccccc1O,10.4
968,CCc1ccc(O)c2c(CC)c(C)oc12,9.94
969,COC(=O)CC(C)(Cc1ccccc1)C(=O)O,4.65
970,CCC(CC(=O)OC)(C(=O)O)c1ccccc1,4.18
971,CCC(CC(=O)O)(C(=O)OC)c1ccccc1,4.46
972,O=C(O)CCCCCCc1ccccc1,5.07
973,Cn1c(=O)c2ncc(=O)[nH]c2n(-c2ccccc2)c1=O,3.49
974,O=C(Nc1ccccc1O)c1ccccc1,7.5
975,O=C(Nc1ccccc1)c1ccc(O)cc1O,6.8
976,O=C(Nc1ccccc1)c1c(O)cccc1O,6.3
977,CC1(Cc2ccccc2)C(=O)NC(=O)C1C#N,6.69
978,CCC1(c2ccccc2)C(=O)NC(=O)C1C#N,5.97
979,CC(C(=O)O)(c1ccccc1)N(CC(=O)O)CC(=O)O,1.46
980,CCN(CC(=O)O)C(C(=O)O)c1ccc(C)cc1,1.45
981,CCC(CC(=O)OC)(Cc1ccc([N+](=O)[O-])cc1)C(=O)O,3.7
982,COC(=O)CC(C)(Cc1ccc([N+](=O)[O-])cc1)C(=O)O,4.4
983,COC(=O)C(C)(CC(=O)O)Cc1ccc([N+](=O)[O-])cc1,4.45
984,CCC(CC(=O)O)(C(=O)OC)c1ccc([N+](=O)[O-])cc1,4.29
985,O=C(O)CN(CCCCCN(CC(=O)O)CC(=O)O)CC(=O)O,2.3
986,CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,2.8
987,Oc1c(N=Nc2nccs2)ccc2ccccc12,0.88
988,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,8.46
989,Cc1ccc(NS(=O)(=O)c2ccccc2)cc1,8.64
990,COc1ccc(S(=O)(=O)Nc2ccccc2)cc1,8.66
991,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,8.7
992,CC1=C(c2c(C)cc(O)cc2O)C(=O)C=C(O)C1=O,4.37
993,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,11.72
994,CC(C)(C)c1cc(O)cc(C(C)(C)C)c1,10.359
995,CCCCCCCCCCCCCC(=O)O,6.3
996,N#CC1C(=O)NC(=O)C12CCCc1ccccc12,6.3
997,Cc1nc2c(=O)[nH]c(=O)[nH]c2n(Cc2ccccc2)c1=O,3.67
998,O=[N+]([O-])C(C(c1ccccc1)c1ccccc1)[N+](=O)[O-],4.97
999,O=P(O)(OCc1ccccc1)OCc1ccccc1,0.7
1000,Cc1ccc(P(=S)(S)c2ccc(C)cc2)cc1,1.81
1001,CC1(C)CC(=O)C(C2NC=Nc3nccnc32)C(=O)C1,3.55
1002,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,1.8
1003,O=C(O)CN(CCCCCCN(CC(=O)O)CC(=O)O)CC(=O)O,2.2
1004,O=C(O)CN(CCCOCCCN(CC(=O)O)CC(=O)O)CC(=O)O,2.1
1005,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,2
1006,CC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,6.94
1007,O=C(O)CN(CCSCCSCCN(CC(=O)O)CC(=O)O)CC(=O)O,1.9
1008,O=C1c2ccccc2C(=O)C1c1ccccc1,4.13
1009,CCCc1cc(CCC)c(O)c(CCC)c1,11.59
1010,O=C1c2ccccc2C(=O)C1c1ccccc1Cl,4.11
1011,O=C1c2ccccc2C(=O)C1c1cccc(Cl)c1,3.51
1012,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,3.72
1013,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1,3.54
1014,O=C1c2ccccc2C(=O)C1c1ccc([N+](=O)[O-])cc1,2.39
1015,CC1(c2ccc3ccccc3c2)CC(=O)NC1=O,8.73
1016,CC1=Nc2nccnc2C(C2C(=O)CC(C)(C)CC2=O)N1,3.59
1017,CCCCCCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,9.76
1018,C(=Cc1[nH+]ccc2ccsc12)c1ccccc1.[Cl-],2.8
1019,Oc1ccccc1-c1cc2ccccc2cc1O,7.55
1020,COc1ccccc1C1C(=O)c2ccccc2C1=O,5.61
1021,COc1cccc(C2C(=O)c3ccccc3C2=O)c1,3.98
1022,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,4.25
1023,O=C(O)C(O)C(C(=O)O)(c1ccccc1)c1ccccc1,2.22
1024,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C1=O,5.5
1025,CC1(c2cccc3ccccc23)C(=O)NC(=O)C1C#N,6.2
1026,CC1(c2ccc3ccccc3c2)C(=O)NC(=O)C1C#N,6.25
1027,O=C1CC(c2ccccc2)(c2ccccc2)C(=O)N1,8.25
1028,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C1O,7.65
1029,CC1=NN(c2ccccc2)C(=O)C1=NNc1ccccc1,8.9
1030,CC1(c2cccc3ccccc23)C(=O)NC(=O)C1C(N)=O,7.6
1031,CC1(c2ccc3ccccc3c2)C(=O)NC(=O)C1C(N)=O,7.7
1032,Cc1ccccc1C(c1ccccc1C)C([N+](=O)[O-])[N+](=O)[O-],5.8
1033,Cc1nc2c(nc1C)C(C1C(=O)CC(C)(C)CC1=O)NC=N2,3.62
1034,O=C(O)CN(CCCCCCCCN(CC(=O)O)CC(=O)O)CC(=O)O,2
1035,O=C(O)CN(CCCCOCCCCN(CC(=O)O)CC(=O)O)CC(=O)O,2.1
1036,CN(CCN(C)CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,3.05
1037,O=[N+]([O-])c1cccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)c1,7.47
1038,O=[N+]([O-])c1ccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)cc1,8.08
1039,O=S(=O)(O)c1ccc2c(O)ccc(N=Nc3ccccc3)c2c1,7.3
1040,O=S(=O)(O)c1ccc2c(O)ccc(N=Nc3cccc(Cl)c3)c2c1,7.49
1041,O=S(=O)(O)c1ccc2c(O)ccc(N=Nc3ccc(Cl)cc3)c2c1,7.4
1042,O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,2.12
1043,N#CC1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,5.18
1044,CC(=O)Nc1ccc(C2C(=O)c3ccccc3C2=O)cc1,3.82
1045,O=C(O)C1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,2.85
1046,O=C1CC(Cc2ccccc2)(c2ccccc2)C(=O)N1,8.4
1047,N#Cc1ccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)cc1,7.81
1048,Cc1ccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)cc1,7.3
1049,COc1cccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)c1,7.45
1050,COc1ccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)cc1,7.3
1051,N#CC1C(=O)NC(=O)C1(Cc1ccccc1)c1ccccc1,5.38
1052,NC(=O)C1C(=O)NC(=O)C1(Cc1ccccc1)c1ccccc1,7.58
1053,O=C1CC(Cc2ccccc2)(Cc2ccccc2)C(=O)N1,8.9
1054,C[N+](C)(C)c1ccc(C2C(=O)c3ccccc3C2=O)cc1,2.66
1055,CC(=O)c1cccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)c1,7.48
1056,CC(=O)c1ccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)cc1,7.94
1057,O=C1c2ccccc2C(=O)C1c1cccc2ccccc12,3.74
1058,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2c1,3.74
1059,N#CC1C(=O)NC(=O)C1(Cc1ccccc1)Cc1ccccc1,5.8
1060,O=C(O)C1C(=O)NC(=O)C1(Cc1ccccc1)Cc1ccccc1,3.09
1061,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,5.7
1062,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1,6.4
1063,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,5.15
1064,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,4.98
1065,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,8.39
1066,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1,8.65
1067,Oc1cc(Cl)c(O)c(Cl)c1,7.34
1068,CCOC(=O)C(C(C)=O)c1ccccc1,10.55
1069,COC(=O)CC(C)=O,10.72
1070,CC(N=O)=NO,5.8
1071,CC(=NO)[N+](=O)[O-],7.4
1072,CC(=O)OP(=O)(O)O,1.2
1073,CC(C)NC(=S)S,2.91
1074,CCCCNC(=S)S,2.9
1075,O=C(O)CCN(CCC(=O)O)[N+](=O)[O-],3.78
1076,CCN(CC(=O)O)CC(=O)O,2.55
1077,S=C(S)NC1CCCC1,3
1078,CC(C)CCNC(=S)S,2.91
1079,O=C(O)CCC(CCC(=O)O)([N+](=O)[O-])[N+](=O)[O-],3.52
1080,O=C(O)CCC(CCC(=O)O)[N+](=O)[O-],4
1081,S=C(S)NC1CCCCC1,2.68
1082,CCCCCCNC(=S)S,3.34
1083,S=C(S)NCc1ccccc1,3.13
1084,CC(CCC(=O)O)(CCC(=O)O)[N+](=O)[O-],3.9
1085,CCCCCCCNC(=S)S,3.29
1086,CCCCCC(N)CNC(=S)S,2.95
1087,CCCCC(CC)CNC(=S)S,3.3
1088,Oc1cccc2ccccc12,9.34
1089,CCCC(=O)OO,8.2
1090,COP(=O)(O)O,1.52
1091,O=C1NC(C(=O)O)CS1,3.32
1092,NC1=NC(C(=O)O)CS1,2.93
1093,CNc1cc[nH]c(=O)n1,4.4
1094,NCC(=O)CCC(=O)O,4.05
1095,Oc1ccc(O)c(Br)c1,8.67
1096,CN(C)c1cc[nH]c(=O)n1,4.15
1097,CNc1ccn(C)c(=O)n1,4.4
1098,CCOC(=O)C(N)C(C)=O,5.2
1099,O=C(O)c1cccc(Cl)c1Cl,2.67
1100,O=C(O)c1cc(Cl)cc(Cl)c1,3.54
1101,Cc1cnc2[nH]c(N)nc(=O)c2n1,2.8
1102,CC1=Nc2c([nH]c(N)nc2=O)NC1,3.2
1103,CN(C)c1ccn(C)c(=O)n1,4.2
1104,CC1CNc2[nH]c(N)nc(=O)c2N1,5.4
1105,CC1(C)CCN=C2c3nc[nH]c3N=CN21,7.1
1106,CC1(C)CCN2C=Nc3[nH]cnc3C2=N1,7.4
1107,CC(C)(O)CCNc1ncnc2nc[nH]c12,4.96
1108,CNc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,3.85
1109,CCOC(=O)CCC(=O)C(N)C(=O)OCC,5.82
1110,CC(=O)C(Cl)C(=O)Nc1ccccc1,8.4
1111,CC(=O)C(C#N)C(=O)Nc1ccccc1,3.4
1112,CC(=O)C(C)C(=O)Nc1ccccc1,12.4
1113,O=C(O)CN(CCO)c1ccccc1C(=O)O,2.41
1114,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.01
1115,CN(C)c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,3.7
1116,O=C(O)CNc1cc(C(=O)O)c(NCC(=O)O)cc1C(=O)O,2.8
1117,CC(=O)C(C(C)=O)C(=O)Nc1ccccc1,6.81
1118,CCC(C(C)=O)C(=O)Nc1ccccc1,12.93
1119,O=C(O)c1cc(NCCO)c(C(=O)O)cc1NCCO,3.77
1120,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.5
1121,NC(C(=O)CCC(=O)O)C(=O)OCc1ccccc1,4.15
1122,CCCCC(C(C)=O)C(=O)Nc1ccccc1,12.93
1123,O=C(O)c1cc(N(CCO)CCO)c(C(=O)O)cc1NCCO,3.65
1124,CC(=O)NC(C(=O)CCC(=O)O)C(=O)OCc1ccccc1,4.35
1125,CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.76
1126,CC(=O)C(C(=O)Nc1ccccc1)c1ccccc1,10
1127,O=C(O)CN(CCO)c1cc(C(=O)O)c(N(CCO)CC(=O)O)cc1C(=O)O,1.95
1128,CC(=O)C(Cc1ccccc1)C(=O)Nc1ccccc1,11.89
1129,CC(=O)C(CCc1ccccc1)C(=O)Nc1ccccc1,12.25
1130,CC(C)OP(=O)(O)O,1.75
1131,NCCS,8.35
1132,CCC(=O)OO,8.1
1133,C/C=C\C(=O)O,4.44
1134,C/C=C/C(=O)O,4.7
1135,C=CCC(=O)O,4.37
1136,CCCC(=O)O,4.8
1137,C=CC(Cl)C(=O)O,2.55
1138,Sc1ccccc1,6.62
1139,Oc1ccc(O)c(Cl)c1,8.81
1140,Cc1ccc(S)cc1,6.52
1141,CCOC(=O)C(CC)C(C)=O,13
1142,O=C(O)C[N+](=O)[O-],1.48
1143,Cc1[nH]c(=O)n(Cc2ccccc2)c(=O)c1[N+](=O)[O-],6.47
1144,Oc1ccc(Br)cc1,9.366
1145,O=c1c(O)cocc1O,7.68
1146,CCCCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,1.8
1147,O=C(O)CN(CCN(CC(=O)O)C1CCCCC1)CC(=O)O,1.6
1148,O=C(O)CN(CCN(CC(=O)O)Cc1ccccc1)CC(=O)O,1.9
1149,CCCCCCCCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,1.9
1150,Oc1ccc(I)cc1,9.327
1151,NCC(=O)NCC(=O)NCC(=O)O,3.27
1152,O=C(O)C1C(C(=O)O)C12c1ccccc1-c1ccccc12,2.9
1153,CC(N)=O,15.1
1154,CCC1=CCCN1,7.87
1155,C=O,13.27
1156,O=CO,3.737
1157,CO,15.5
1158,CS,10.33
1159,C[N+](=O)[O-],10.21
1160,O=C(O)[GeH3],3.5
1161,CS(=O)(=O)O,-1.86
1162,CP(=O)(O)O,2.12
1163,NNC(N)=S,1.88
1164,O=P(O)(O)CP(=O)(O)O,1.7
1165,O=[N+]([O-])C(Cl)Cl,5.99
1166,O=[N+]([O-])CCl,7.2
1167,O=P(O)(O)C(F)(F)F,1.17
1168,O=[As](O)(O)C(F)(F)F,1.12
1169,O=P(O)(O)CCl,1.51
1170,O=[N+]([O-])C(F)Cl,10.14
1171,O=C(O)C(=O)O,1.252
1172,CC=O,13.57
1173,CC(=O)O,4.757
1174,O=C(O)CO,3.62
1175,CCO,15.93
1176,OCCO,15.4
1177,SCCS,9.05
1178,O=CC(Cl)(Cl)Cl,10.04
1179,O=CC(F)(F)F,10.21
1180,O=C(O)C(Br)Br,1.48
1181,OCC(Cl)(Cl)Cl,12.24
1182,OCC(F)(F)F,12.8
1183,O=C(O)CCl,2.866
1184,O=C(O)CBr,2.901
1185,O=C(O)CI,3.174
1186,O=C(O)CF,2.584
1187,OCC(Cl)Cl,12.89
1188,NC(=O)C[N+](=O)[O-],5.18
1189,NCC(=O)O,2.33
1190,CC[N+](=O)[O-],8.6
1191,CC(N)=S,13.4
1192,CNC(=S)S,2.89
1193,CC(=O)NN,3.24
1194,C[As](C)(=O)O,6.15
1195,CCOP(=O)(O)O,1.6
1196,O=[As](O)(C(F)(F)F)C(F)(F)F,1.42
1197,ON=CC(F)(F)F,8.9
1198,NC(=O)C(Cl)[N+](=O)[O-],3.5
1199,NC(=O)C(F)[N+](=O)[O-],5.89
1200,N#CCC#N,11.19
1201,C#CCO,13.55
1202,CC(=O)C(=O)O,2.39
1203,c1cn[nH]c1,14.21
1204,C=CCO,15.5
1205,C=CCS,10
